,Ticker,Open,High,Low,Close,Adj Close,Volume,Percent_Change_From_Startdate,Change_Close_Less_Open
2021-03-31 10:30:00-04:00,UUP,29.66399956,29.91749954,29.65500069,29.68250084,29.68250084,56978,13.20557443,0.018501282
2021-03-31 11:30:00-04:00,UUP,29.62750053,30.03199959,29.55147552,30.03199959,30.03199959,3962,14.53852164,0.404499054
2021-03-31 12:30:00-04:00,UUP,29.98999977,30.14925003,29.87000084,30.125,30.125,8810,14.8932143,0.135000229
2021-03-31 13:30:00-04:00,UUP,30.21750069,30.25,30.04999924,30.04999924,30.04999924,3555,14.60717019,-0.16750145
2021-03-31 14:30:00-04:00,UUP,30.20247459,30.32250023,30.20247459,30.26000023,30.26000023,2646,15.40808933,0.057525635
2021-03-31 15:30:00-04:00,UUP,30.23250008,30.31749916,29.88999939,29.96999931,29.96999931,49735,14.30205987,-0.262500763
2021-04-01 09:30:00-04:00,UUP,31.19249916,31.5625,31.00250053,31.47500038,31.47500038,33641,20.04195731,0.282501221
2021-04-01 10:30:00-04:00,UUP,31.45249939,31.67682457,31.36000061,31.46249962,31.46249962,11070,19.99428086,0.010000229
2021-04-01 11:30:00-04:00,UUP,31.35499954,31.41875076,31.16500092,31.41875076,31.41875076,4646,19.82742786,0.063751221
2021-04-01 12:30:00-04:00,UUP,31.41250038,31.5,31.33499908,31.33499908,31.33499908,3471,19.50800879,-0.077501297
2021-04-01 13:30:00-04:00,UUP,31.34250069,31.71249962,31.34250069,31.71249962,31.71249962,3260,20.94775152,0.369998932
2021-04-01 14:30:00-04:00,UUP,31.79624939,31.91250038,31.78125,31.80500031,31.80500031,7851,21.30053828,0.008750916
2021-04-01 15:30:00-04:00,UUP,31.80249977,31.92015076,31.72500038,31.92015076,31.92015076,10149,21.73970859,0.117650986
2021-04-05 09:30:00-04:00,UUP,32.89500046,33,32.23749924,33,33,22021,25.85812687,0.104999542
2021-04-05 10:30:00-04:00,UUP,32.97750092,32.98249817,32.39250183,32.72999954,32.72999954,13729,24.82837681,-0.247501373
2021-04-05 11:30:00-04:00,UUP,32.75999832,32.97000122,32.73125076,32.94749832,32.94749832,4273,25.65789163,0.1875
2021-04-05 12:30:00-04:00,UUP,32.98749924,33.21250153,32.9375,33.11750031,33.11750031,10301,26.30625924,0.130001068
2021-04-05 13:30:00-04:00,UUP,33.04750061,33.27999878,33.04750061,33.24000168,33.24000168,4103,26.7734651,0.192501068
2021-04-05 14:30:00-04:00,UUP,33.24000168,33.31750107,33.10499954,33.14025116,33.14025116,9236,26.39302833,-0.099750519
2021-04-05 15:30:00-04:00,UUP,33.14250183,33.16999817,33.02000046,33.13249969,33.13249969,4963,26.36346515,-0.010002136
2021-04-06 09:30:00-04:00,UUP,32.97499847,33.24250031,32.72499847,32.96500015,32.96500015,10210,25.72464156,-0.009998322
2021-04-06 10:30:00-04:00,UUP,32.90750122,33.25,32.90000153,33.25,33.25,7055,26.81159752,0.342498779
2021-04-06 11:30:00-04:00,UUP,33.27249908,33.27249908,33.00749969,33.00749969,33.00749969,1667,25.88672982,-0.26499939
2021-04-06 12:30:00-04:00,UUP,32.98249817,33.00894928,32.14250183,32.14250183,32.14250183,4149,22.58772949,-0.839996338
2021-04-06 13:30:00-04:00,UUP,31.97750092,32.65000153,31.92535019,32.65000153,32.65000153,3317,24.52327376,0.67250061
2021-04-06 14:30:00-04:00,UUP,32.48749924,32.60749817,32.48749924,32.59749985,32.59749985,2703,24.32303852,0.11000061
2021-04-06 15:30:00-04:00,UUP,32.5,32.51240158,32.25,32.44499969,32.44499969,4149,23.74142084,-0.055000305
2021-04-07 09:30:00-04:00,UUP,32.53250122,32.67499924,32.09749985,32.67499924,32.67499924,9369,24.6186121,0.142498016
2021-04-07 10:30:00-04:00,UUP,32.60499954,32.60499954,32.38164902,32.38164902,32.38164902,2370,23.49980879,-0.223350525
2021-04-07 11:30:00-04:00,UUP,32.22624969,32.24425125,32.05749893,32.18000031,32.18000031,4630,22.73074427,-0.04624939
2021-04-07 12:30:00-04:00,UUP,32.27500153,32.40499878,32.27500153,32.35749817,32.35749817,5158,23.40770029,0.082496643
2021-04-07 13:30:00-04:00,UUP,32.43999863,32.90999985,32.43999863,32.80002594,32.80002594,5060,25.09544927,0.360027313
2021-04-07 14:30:00-04:00,UUP,32.91500092,32.93500137,32.68999863,32.68999863,32.68999863,1600,24.67581801,-0.225002289
2021-04-07 15:30:00-04:00,UUP,32.54000092,32.65999985,32.54000092,32.64749908,32.64749908,5998,24.51372975,0.107498169
2021-04-08 09:30:00-04:00,UUP,33.40000153,33.4375,32.85749817,32.93999863,32.93999863,8173,25.62928867,-0.460002899
2021-04-08 10:30:00-04:00,UUP,32.87474823,33.06394958,32.82500076,33.06394958,33.06394958,12684,26.10202308,0.189201355
2021-04-08 11:30:00-04:00,UUP,33.14250183,33.15250015,32.99499893,33.01250076,33.01250076,12207,25.90580331,-0.130001068
2021-04-08 12:30:00-04:00,UUP,33.06999969,33.14250183,33.03250122,33.03250122,33.03250122,4191,25.98208271,-0.037498474
2021-04-08 13:30:00-04:00,UUP,33.09000015,33.13980103,32.97999954,33.11000061,33.11000061,2264,26.27765628,0.020000458
2021-04-08 14:30:00-04:00,UUP,33.16249847,33.25,33.11500168,33.25,33.25,2296,26.81159752,0.087501526
2021-04-08 15:30:00-04:00,UUP,33.15252686,33.26499939,33.09999847,33.26499939,33.26499939,5101,26.86880344,0.112472534
2021-04-09 09:30:00-04:00,UUP,32.95249939,33.125,32.61875153,33.03499985,33.03499985,5189,25.99161218,0.082500458
2021-04-09 10:30:00-04:00,UUP,32.98500061,33.13750076,32.94250107,32.97249985,32.97249985,2351,25.75324451,-0.012500763
2021-04-09 11:30:00-04:00,UUP,33.00249863,33.21749878,33.00249863,33.15750122,33.15750122,649,26.45881804,0.155002594
2021-04-09 12:30:00-04:00,UUP,33.13624954,33.15250015,33.08499908,33.08499908,33.08499908,1147,26.1823034,-0.051250458
2021-04-09 13:30:00-04:00,UUP,33.20750046,33.20750046,33.04750061,33.05500031,33.05500031,3203,26.06789157,-0.152500153
2021-04-09 14:30:00-04:00,UUP,33.00374985,33.11249924,32.86750031,33.11249924,33.11249924,4031,26.28718575,0.10874939
2021-04-09 15:30:00-04:00,UUP,33.09524918,33.34249878,33.09002686,33.31499863,33.31499863,4823,27.05949466,0.219749451
2021-04-12 09:30:00-04:00,UUP,33.05500031,33.05500031,32.4286499,32.62337494,32.62337494,10493,24.42172309,-0.431625366
2021-04-12 10:30:00-04:00,UUP,32.42499924,32.65000153,32.22000122,32.58499908,32.58499908,3648,24.27536208,0.159999847
2021-04-12 11:30:00-04:00,UUP,32.50249863,32.65000153,32.41249847,32.49000168,32.49000168,2804,23.91305312,-0.012496948
2021-04-12 12:30:00-04:00,UUP,32.58750153,32.88499832,32.58750153,32.73002625,32.73002625,3410,24.82847865,0.142524719
2021-04-12 13:30:00-04:00,UUP,32.53125,32.79624939,32.49250031,32.78472519,32.78472519,2325,25.037094,0.253475189
2021-04-12 14:30:00-04:00,UUP,32.77249908,32.80250168,32.68972397,32.80250168,32.80250168,2156,25.10489145,0.030002594
2021-04-12 15:30:00-04:00,UUP,32.76750183,32.89250183,32.76750183,32.88249969,32.88249969,2757,25.40999449,0.114997864
2021-04-13 09:30:00-04:00,UUP,33.18999863,33.29502487,32.49750137,32.59492493,32.59492493,7868,24.31321808,-0.5950737
2021-04-13 10:30:00-04:00,UUP,32.53499985,32.68249893,32.5,32.54000092,32.54000092,2848,24.10374435,0.005001068
2021-04-13 11:30:00-04:00,UUP,32.65000153,32.65000153,32.37897491,32.38000107,32.38000107,2440,23.49352371,-0.270000458
2021-04-13 12:30:00-04:00,UUP,32.46875,32.58000183,32.40000153,32.58000183,32.58000183,1434,24.25630314,0.111251831
2021-04-13 13:30:00-04:00,UUP,32.59024811,32.60250092,32.59000015,32.60250092,32.60250092,1489,24.34211201,0.012252808
2021-04-13 14:30:00-04:00,UUP,32.69049835,32.93249893,32.66749954,32.93000031,32.93000031,8844,25.59115625,0.239501953
2021-04-13 15:30:00-04:00,UUP,32.94499969,33.02000046,32.91249847,32.99499893,32.99499893,0,25.83905338,0.049999237
2021-04-14 09:30:00-04:00,UUP,32.85499954,33.06157684,32.65000153,32.70252609,32.70252609,9473,24.7235963,-0.15247345
2021-04-14 10:30:00-04:00,UUP,32.70750046,33.02500153,32.5,32.63000107,32.63000107,3272,24.44699437,-0.07749939
2021-04-14 11:30:00-04:00,UUP,32.64500046,32.80500031,32.61750031,32.776474,32.776474,1831,25.00562493,0.131473541
2021-04-14 12:30:00-04:00,UUP,32.62409973,32.70999908,32.57500076,32.57500076,32.57500076,1363,24.23722966,-0.049098969
2021-04-14 13:30:00-04:00,UUP,32.5,32.5,31.88750076,32.16500092,32.16500092,7806,22.67353836,-0.334999084
2021-04-14 14:30:00-04:00,UUP,32.125,32.17750168,31.78249931,32.17750168,32.17750168,2632,22.7212148,0.052501678
2021-04-14 15:30:00-04:00,UUP,32.18999863,32.18999863,31.98500061,31.98500061,31.98500061,5928,21.98703832,-0.204998016
2021-04-15 09:30:00-04:00,UUP,32.77000046,33.03002548,32.57249832,32.95999908,32.95999908,14063,25.70556807,0.189998627
2021-04-15 10:30:00-04:00,UUP,33.01499939,33.25,33.01499939,33.08250046,33.08250046,6901,26.17277393,0.067501068
2021-04-15 11:30:00-04:00,UUP,32.93500137,33.20500183,32.93000031,33.20500183,33.20500183,3882,26.63997979,0.270000458
2021-04-15 12:30:00-04:00,UUP,33.19499969,33.29999924,33.15250015,33.16524887,33.16524887,2671,26.48836666,-0.029750824
2021-04-15 13:30:00-04:00,UUP,33.31750107,33.52750015,33.3125,33.51750183,33.51750183,5322,27.83181811,0.200000763
2021-04-15 14:30:00-04:00,UUP,33.49750137,33.52500153,33.29499817,33.30250168,33.30250168,2483,27.01183276,-0.194999695
2021-04-15 15:30:00-04:00,UUP,33.4524498,33.52000046,33.38662338,33.40625,33.40625,0,27.40751669,-0.046199799
2021-04-16 09:30:00-04:00,UUP,33.50249863,33.54999924,33.08000183,33.23249817,33.23249817,11189,26.74484759,-0.270000458
2021-04-16 10:30:00-04:00,UUP,33.125,33.34500122,33.07635117,33.07635117,33.07635117,10737,26.14932125,-0.048648834
2021-04-16 11:30:00-04:00,UUP,33.15999985,33.27249908,33.15999985,33.27249908,33.27249908,1220,26.89740639,0.112499237
2021-04-16 12:30:00-04:00,UUP,33.1875,33.22499847,33.08499908,33.11249924,33.11249924,2690,26.28718575,-0.075000763
2021-04-16 13:30:00-04:00,UUP,33.1174736,33.1174736,32.9375,32.94749832,32.94749832,3230,25.65789163,-0.169975281
2021-04-16 14:30:00-04:00,UUP,33.01750183,33.04000092,32.98749924,33.03749847,33.03749847,5904,26.00114164,0.019996643
2021-04-16 15:30:00-04:00,UUP,32.99399948,33.04249954,32.9375,33.01499939,33.01499939,3858,25.91533278,0.020999908
2021-04-19 09:30:00-04:00,UUP,32.60250092,32.64749908,31.92284966,31.93000031,31.93000031,12290,21.77727361,-0.67250061
2021-04-19 10:30:00-04:00,UUP,31.88249969,31.88249969,31.31749916,31.43375015,31.43375015,10139,19.88463377,-0.448749542
2021-04-19 11:30:00-04:00,UUP,31.34874916,31.34874916,30.86750031,30.88624954,30.88624954,12694,17.79653071,-0.462499619
2021-04-19 12:30:00-04:00,UUP,30.85630035,31.08499908,30.72249985,31.04750061,31.04750061,5294,18.41152335,0.191200256
2021-04-19 13:30:00-04:00,UUP,30.95999908,31.14999962,30.87982559,31.01749992,31.01749992,4009,18.29710426,0.057500839
2021-04-19 14:30:00-04:00,UUP,31.04000092,31.14749908,30.89749908,31.00250053,31.00250053,5378,18.23989834,-0.037500381
2021-04-19 15:30:00-04:00,UUP,31,31.27249908,31,31.25499916,31.25499916,22959,19.20289847,0.254999161
2021-04-20 09:30:00-04:00,UUP,31.20750046,31.33749962,30.95000076,31.06749916,31.06749916,5675,18.48779548,-0.140001297
2021-04-20 10:30:00-04:00,UUP,30.98500061,30.98500061,30.12750053,30.24365044,30.24365044,23165,15.34573314,-0.741350174
2021-04-20 11:30:00-04:00,UUP,30.09027481,30.53375053,30.09027481,30.53375053,30.53375053,2119,16.45214086,0.443475723
2021-04-20 12:30:00-04:00,UUP,30.23749924,30.25250053,30.14500046,30.23749924,30.23749924,3978,15.32227318,0
2021-04-20 13:30:00-04:00,UUP,30.14249992,30.25250053,30.14249992,30.25,30.25,1819,15.36994963,0.107500076
2021-04-20 14:30:00-04:00,UUP,30.09000015,30.30999947,30.09000015,30.30999947,30.30999947,2919,15.59878055,0.219999313
2021-04-20 15:30:00-04:00,UUP,30.3125,30.52499962,30.30999947,30.43000031,30.43000031,2871,16.05644966,0.117500305
2021-04-21 09:30:00-04:00,UUP,30.27750015,31.03594971,30.27750015,31.00722504,31.00722504,5933,18.25791704,0.729724884
2021-04-21 10:30:00-04:00,UUP,30.98250008,31.15999985,30.8050251,31.11499977,31.11499977,2926,18.66895723,0.132499695
2021-04-21 11:30:00-04:00,UUP,31.10499954,31.20999908,31.08875084,31.20999908,31.20999908,9247,19.03127346,0.104999542
2021-04-21 12:30:00-04:00,UUP,31.3125,31.35750008,31.20000076,31.35750008,31.35750008,0,19.59382493,0.045000076
2021-04-21 13:30:00-04:00,UUP,31.35250092,31.46500015,31.26000023,31.46500015,31.46500015,22687,20.00381761,0.112499237
2021-04-21 14:30:00-04:00,UUP,31.39749908,31.39999962,31.3396244,31.36750031,31.36750031,1335,19.63196463,-0.029998779
2021-04-21 15:30:00-04:00,UUP,31.47500038,31.84000015,31.47500038,31.82500076,31.82500076,7954,21.37681768,0.350000381
2021-04-22 09:30:00-04:00,UUP,31.71750069,31.87249947,30.95405006,31.15087509,31.15087509,5157,18.80578149,-0.566625595
2021-04-22 10:30:00-04:00,UUP,31.27499962,31.37000084,31.18000031,31.28249931,31.28249931,1755,19.30778083,0.007499695
2021-04-22 11:30:00-04:00,UUP,31.32640076,31.37750053,31.21750069,31.37750053,31.37750053,2726,19.67010433,0.051099777
2021-04-22 12:30:00-04:00,UUP,31.43250084,31.48730087,30.66749954,31.05249977,31.05249977,3702,18.43058957,-0.380001068
2021-04-22 13:30:00-04:00,UUP,30.88999939,30.89749908,30.07247543,30.41250038,30.41250038,10705,15.98970701,-0.477499008
2021-04-22 14:30:00-04:00,UUP,30.53592491,30.53592491,30.2935257,30.2935257,30.2935257,2249,15.53595152,-0.242399216
2021-04-22 15:30:00-04:00,UUP,30.39749908,30.39749908,30.28499985,30.31749916,30.31749916,0,15.6273835,-0.079999924
2021-04-23 09:30:00-04:00,UUP,30.30500031,31.125,30.30500031,31.03249931,31.03249931,12859,18.35431017,0.727499008
2021-04-23 10:30:00-04:00,UUP,31.04750061,31.09499931,30.95919991,30.95919991,30.95919991,2765,18.07475483,-0.088300705
2021-04-23 11:30:00-04:00,UUP,31.14500046,31.24250031,31.04999924,31.04999924,31.04999924,40714,18.42105282,-0.095001221
2021-04-23 12:30:00-04:00,UUP,31.15500069,31.28750038,31.14500046,31.28750038,31.28750038,4206,19.32685431,0.132499695
2021-04-23 13:30:00-04:00,UUP,31.38500023,31.38500023,31.19499969,31.19750023,31.19750023,1715,18.98360429,-0.1875
2021-04-23 14:30:00-04:00,UUP,31.29874992,31.46750069,31.29874992,31.46750069,31.46750069,8854,20.01335435,0.168750763
2021-04-23 15:30:00-04:00,UUP,31.47999954,31.52777481,31.27499962,31.33749962,31.33749962,3867,19.51754553,-0.142499924
2021-04-26 09:30:00-04:00,UUP,31.3125,32.04750061,31.20425034,32.00624847,32.00624847,5143,22.06807518,0.693748474
2021-04-26 10:30:00-04:00,UUP,31.96862411,32.32249832,31.96862411,32.32249832,32.32249832,2406,23.27421498,0.353874207
2021-04-26 11:30:00-04:00,UUP,32.21500015,32.24747467,32.20000076,32.24499893,32.24499893,1788,22.9786414,0.029998779
2021-04-26 12:30:00-04:00,UUP,32.27500153,32.39250183,32.27500153,32.34249878,32.34249878,2327,23.35049438,0.067497253
2021-04-26 13:30:00-04:00,UUP,32.22999954,32.33250046,32.22750092,32.29499817,32.29499817,939,23.16933263,0.064998627
2021-04-26 14:30:00-04:00,UUP,32.31124878,32.38499832,32.3049736,32.30500031,32.30500031,2540,23.2074796,-0.006248474
2021-04-26 15:30:00-04:00,UUP,32.20000076,32.34000015,32.18277359,32.34000015,32.34000015,11759,23.34096491,0.13999939
2021-04-27 09:30:00-04:00,UUP,32.63000107,32.72497559,31.85000038,31.87924957,31.87924957,11162,21.58371628,-0.750751495
2021-04-27 10:30:00-04:00,UUP,32.02000046,32.11500168,31.87249947,31.9375,31.9375,3040,21.80587657,-0.082500458
2021-04-27 11:30:00-04:00,UUP,31.86000061,32.03250122,31.86000061,32.03250122,32.03250122,972,22.16820007,0.17250061
2021-04-27 12:30:00-04:00,UUP,31.95499992,31.95499992,31.94750023,31.94750023,31.94750023,807,21.84401627,-0.007499695
2021-04-27 13:30:00-04:00,UUP,31.91749954,32,31.91749954,32,32,560,22.04424423,0.082500458
2021-04-27 14:30:00-04:00,UUP,31.98250008,32.02000046,31.9375,31.95499992,31.95499992,1734,21.87261922,-0.027500153
2021-04-27 15:30:00-04:00,UUP,31.9375,32.0149765,31.89999962,31.89999962,31.89999962,2931,21.66285452,-0.037500381
2021-04-28 09:30:00-04:00,UUP,31.69249916,31.69249916,31.16749954,31.35874939,31.35874939,5128,19.59858967,-0.333749771
2021-04-28 10:30:00-04:00,UUP,31.13674927,31.13674927,30.75282478,30.85499954,30.85499954,5387,17.67734687,-0.281749725
2021-04-28 11:30:00-04:00,UUP,30.93000031,30.95999908,30.89500046,30.89500046,30.89500046,2845,17.82990567,-0.034999847
2021-04-28 12:30:00-04:00,UUP,30.98125076,30.98125076,30.84499931,30.93000031,30.93000031,1452,17.96339098,-0.051250458
2021-04-28 13:30:00-04:00,UUP,30.95999908,30.95999908,30.90999985,30.92822456,30.92822456,1210,17.95661851,-0.031774521
2021-04-28 14:30:00-04:00,UUP,31.25124931,31.25124931,30.95750046,31.05719948,31.05719948,12958,18.4485137,-0.194049835
2021-04-28 15:30:00-04:00,UUP,31.07500076,31.10874939,30.82749939,30.82749939,30.82749939,2856,17.57246452,-0.247501373
2021-04-29 09:30:00-04:00,UUP,31.54000092,31.57550049,31.12999916,31.25,31.25,9376,19.18383226,-0.290000916
2021-04-29 10:30:00-04:00,UUP,30.86199951,31.07500076,30.70000076,31.07500076,31.07500076,1855,18.51640571,0.213001251
2021-04-29 11:30:00-04:00,UUP,31.08250046,31.08250046,30.63999939,30.70000076,30.70000076,1184,17.08619972,-0.382499695
2021-04-29 12:30:00-04:00,UUP,30.76749992,30.93499947,30.76749992,30.93000031,30.93000031,2587,17.96339098,0.162500381
2021-04-29 13:30:00-04:00,UUP,30.94750023,31.25,30.94750023,31.20999908,31.20999908,3075,19.03127346,0.262498856
2021-04-29 14:30:00-04:00,UUP,31.23500061,31.37999916,31.23250008,31.29000092,31.29000092,5530,19.33639106,0.055000305
2021-04-29 15:30:00-04:00,UUP,31.28249931,31.38599968,31.28249931,31.34749985,31.34749985,1376,19.55568523,0.065000534
2021-04-30 09:30:00-04:00,UUP,30.48999977,30.77497482,30.35499954,30.75749969,30.75749969,14795,17.3054939,0.267499924
2021-04-30 10:30:00-04:00,UUP,30.80750084,30.80750084,30.26749992,30.26749992,30.26749992,6549,15.43669228,-0.540000916
2021-04-30 11:30:00-04:00,UUP,30.39249992,30.49110031,30.36499977,30.38125038,30.38125038,11066,15.87052318,-0.011249542
2021-04-30 12:30:00-04:00,UUP,30.27249908,30.27499962,30.17000008,30.18375015,30.18375015,4895,15.11728048,-0.088748932
2021-04-30 13:30:00-04:00,UUP,30.17499924,30.17499924,29.6875,29.81999969,29.81999969,7002,13.72997893,-0.354999542
2021-04-30 14:30:00-04:00,UUP,29.84874916,29.85499954,29.68499947,29.84749985,29.84749985,1960,13.83486129,-0.001249313
2021-04-30 15:30:00-04:00,UUP,29.79249954,29.83749962,29.64500046,29.80750084,29.80750084,7483,13.68230976,0.015001297
2021-05-03 09:30:00-04:00,UUP,30.10250092,30.24142456,29.43297577,29.43297577,29.43297577,16939,12.2539151,-0.669525146
2021-05-03 10:30:00-04:00,UUP,29.52187538,29.57500076,28.92749977,28.93437576,28.93437576,24864,10.3523132,-0.587499619
2021-05-03 11:30:00-04:00,UUP,28.90250015,29.04999924,28.90250015,29.03000069,29.03000069,6095,10.71701543,0.127500534
2021-05-03 12:30:00-04:00,UUP,28.88500023,29.04000092,28.87999916,29.04000092,29.04000092,3364,10.75515513,0.155000687
2021-05-03 13:30:00-04:00,UUP,28.9185257,29.13750076,28.9185257,29.13750076,29.13750076,2942,11.12700811,0.218975067
2021-05-03 14:30:00-04:00,UUP,29.22002411,29.31999969,29.13750076,29.13999939,29.13999939,2111,11.13653758,-0.080024719
2021-05-03 15:30:00-04:00,UUP,29.18000031,29.18499947,29.05750084,29.05750084,29.05750084,5277,10.82189779,-0.122499466
2021-05-04 09:30:00-04:00,UUP,28.1875,28.54999924,27.1875,27.55999947,27.55999947,40972,5.110603309,-0.627500534
2021-05-04 10:30:00-04:00,UUP,27.45499992,27.61750031,27.04999924,27.20249939,27.20249939,7467,3.747139977,-0.252500534
2021-05-04 11:30:00-04:00,UUP,27.29999924,27.47604942,27.20750046,27.47604942,27.47604942,5289,4.790427699,0.176050186
2021-05-04 12:30:00-04:00,UUP,27.44425011,27.72249985,27.43375015,27.6875,27.6875,4326,5.596875382,0.243249893
2021-05-04 13:30:00-04:00,UUP,27.65500069,27.91500092,27.61249924,27.80750084,27.80750084,10330,6.054544498,0.152500153
2021-05-04 14:30:00-04:00,UUP,27.82500076,28,27.79500008,27.81749916,27.81749916,8353,6.092676923,-0.007501602
2021-05-04 15:30:00-04:00,UUP,27.78504944,28.11499977,27.74749947,28.11499977,28.11499977,4737,7.227309334,0.329950333
2021-05-05 09:30:00-04:00,UUP,28.72750092,28.90500069,28.16250038,28.32500076,28.32500076,10303,8.02822847,-0.402500153
2021-05-05 10:30:00-04:00,UUP,28.60499954,29.05999947,28.60499954,28.78025055,28.78025055,5829,9.764497723,0.175251007
2021-05-05 11:30:00-04:00,UUP,29.11885071,29.13999939,29.04500008,29.04500008,29.04500008,1396,10.77422135,-0.073850632
2021-05-05 12:30:00-04:00,UUP,28.9564991,28.9564991,28.82999992,28.82999992,28.82999992,1621,9.954235998,-0.126499176
2021-05-05 13:30:00-04:00,UUP,28.91250038,28.91500092,28.6875,28.74500084,28.74500084,2088,9.630059466,-0.167499542
2021-05-05 14:30:00-04:00,UUP,28.76000023,28.8362751,28.25,28.25,28.25,3744,7.742184362,-0.510000229
2021-05-05 15:30:00-04:00,UUP,28.49500084,28.50499916,28.375,28.44750023,28.44750023,3572,8.495427055,-0.04750061
2021-05-06 09:30:00-04:00,UUP,28.22999954,28.29750061,27.70249939,27.84502411,27.84502411,9068,6.197653845,-0.384975433
2021-05-06 11:30:00-04:00,UUP,28.36249924,28.84250069,28.36249924,28.84250069,28.84250069,2799,10.00191244,0.48000145
2021-05-06 12:30:00-04:00,UUP,28.78750038,28.79249954,28.47249985,28.47249985,28.47249985,3489,8.590772666,-0.315000534
2021-05-06 13:30:00-04:00,UUP,28.36400032,28.36400032,27.96249962,27.96249962,27.96249962,1928,6.645691651,-0.401500702
2021-05-06 14:30:00-04:00,UUP,27.97249985,28.28750038,27.97249985,28.28750038,28.28750038,2230,7.885206416,0.315000534
2021-05-06 15:30:00-04:00,UUP,28.47500038,28.77499962,28.47500038,28.73527527,28.73527527,0,9.592967281,0.260274887
2021-05-07 09:30:00-04:00,UUP,29.64999962,30,29.29249954,29.85745049,29.85745049,15187,13.87281185,0.207450867
2021-05-07 10:30:00-04:00,UUP,29.89999962,30.02249908,29.71500015,29.76250076,29.76250076,7990,13.51068475,-0.137498856
2021-05-07 11:30:00-04:00,UUP,29.82999992,29.82999992,29.67000008,29.67749977,29.67749977,7684,13.18650095,-0.152500153
2021-05-07 12:30:00-04:00,UUP,29.67499924,29.71750069,29.45125008,29.45125008,29.45125008,2525,12.32361117,-0.223749161
2021-05-07 13:30:00-04:00,UUP,29.39749908,29.46750069,29.29742432,29.32002449,29.32002449,6393,11.82313218,-0.077474594
2021-05-07 14:30:00-04:00,UUP,29.55750084,29.71500015,29.55750084,29.70344925,29.70344925,9825,13.28546921,0.14594841
2021-05-07 15:30:00-04:00,UUP,29.71999931,29.73250008,29.61499977,29.65625,29.65625,4617,13.10545681,-0.063749313
2021-05-10 09:30:00-04:00,UUP,29.29500008,29.29500008,27.91007423,28.19750023,28.19750023,0,7.541956397,-1.097499847
2021-05-10 10:30:00-04:00,UUP,27.91500092,27.98999977,27.67499924,27.87999916,27.87999916,12421,6.331044588,-0.035001755
2021-05-10 11:30:00-04:00,UUP,27.84887505,28.08625031,27.83887482,28.08499908,28.08499908,3174,7.112890236,0.236124039
2021-05-10 12:30:00-04:00,UUP,27.95000076,27.96750069,27.86750031,27.88500023,27.88500023,3591,6.350118074,-0.065000534
2021-05-10 13:30:00-04:00,UUP,27.85750008,27.87000084,27.27499962,27.27750015,27.27750015,5951,4.033184084,-0.579999924
2021-05-10 14:30:00-04:00,UUP,27.25,27.4300251,27.25,27.41250038,27.41250038,6664,4.548059113,0.162500381
2021-05-10 15:30:00-04:00,UUP,27.31500053,27.31749916,27.02874947,27.05500031,27.05500031,6142,3.184595781,-0.260000229
2021-05-11 09:30:00-04:00,UUP,25.71249962,26.66749954,25.25,25.87750053,25.87750053,121532,-1.306250146,0.165000916
2021-05-11 10:30:00-04:00,UUP,25.79750061,26.68250084,25.68659973,26.67749977,26.67749977,6429,1.74485305,0.879999161
2021-05-11 11:30:00-04:00,UUP,26.6875,26.90749931,26.49250031,26.73732567,26.73732567,6130,1.973022,0.049825668
2021-05-11 12:30:00-04:00,UUP,26.77897453,27.13999939,26.58250046,27.13999939,27.13999939,14287,3.508772313,0.361024857
2021-05-11 13:30:00-04:00,UUP,27.14249992,27.24749947,26.98749924,27.01499939,27.01499939,12782,3.032036984,-0.127500534
2021-05-11 14:30:00-04:00,UUP,27.06749916,27.23749924,26.98250008,27.23749924,27.23749924,11616,3.880625287,0.170000076
2021-05-11 15:30:00-04:00,UUP,27.01000023,27.19404984,26.9375,27.18932533,27.18932533,7954,3.69689567,0.179325104
2021-05-12 09:30:00-04:00,UUP,26.17499924,26.34250069,25.62192535,25.69499969,25.69499969,22526,-2.002286927,-0.479999542
2021-05-12 10:30:00-04:00,UUP,25.5,25.82625008,25.46500015,25.67502594,25.67502594,5753,-2.078464484,0.17502594
2021-05-12 11:30:00-04:00,UUP,25.59375,25.59375,25.10499954,25.34749985,25.34749985,5348,-3.32761056,-0.246250153
2021-05-12 12:30:00-04:00,UUP,25.26250076,25.5,25.17250061,25.33250046,25.33250046,3582,-3.384816472,0.069999695
2021-05-12 13:30:00-04:00,UUP,25.31602478,25.31602478,25,25.04750061,25.04750061,2546,-4.47177244,-0.26852417
2021-05-12 14:30:00-04:00,UUP,25.12999916,25.28125,24.875,24.94000053,24.94000053,5026,-4.881765114,-0.189998627
2021-05-12 15:30:00-04:00,UUP,24.94750023,24.97500038,24.8125,24.96750069,24.96750069,0,-4.776882759,0.020000458
2021-05-13 09:30:00-04:00,UUP,25.80500031,26.23500061,25.72500038,26.09250069,26.09250069,11911,-0.486264798,0.287500381
2021-05-13 10:30:00-04:00,UUP,25.94145012,26.01250076,25.47750092,25.47750092,25.47750092,4737,-2.831801744,-0.463949203
2021-05-13 11:30:00-04:00,UUP,25.46750069,25.56879997,25.18000031,25.49500084,25.49500084,6832,-2.765059089,0.027500153
2021-05-13 12:30:00-04:00,UUP,25.54750061,25.54750061,25.23250008,25.28750038,25.28750038,2212,-3.556441481,-0.260000229
